hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
RBM5,6.55473286191991,6.76721686201787,6.64918518218909,6.77929944398311,6.75766222605847,6.66502296521388,6.82785795145417,6.71731001626435,6.67619786900106,6.26770685492815,6.42179570132761,6.18576057336105,6.23197794882332,6.1055624379334,6.46059928847474,6.60315181223453,6.51468284298803,5.73740172173932,4.65471505525722,5.12671137330643,5.20824903736764,4.94200009402955,5.54385022185188,4.86688851529933,5.30875372752402,5.50518859878801
SLC7A2,6.5994379617476,6.47394598100593,6.50677828855438,6.49870755075322,6.56625339017028,6.54492791460641,6.6476259188842,6.52232693167892,6.48652026022086,6.44592363376344,6.34379059465257,6.53294170832017,6.5727406043137,6.39451923308481,6.49397083227919,6.49753665315421,6.54230641268462,6.18800422719361,6.25005453335346,6.35704965538949,6.29502622141041,6.28279505120638,6.30943185209752,6.50901334630295,6.3443744667685,6.20577414358594
ARF5,5.76577340842289,5.78692158623161,5.86067873095749,5.74912954092228,5.73375357070587,5.82625410097571,5.78169143297252,5.70297880822344,5.7352026799077,5.79746505706435,5.95026430519598,5.78539523580916,5.80220781858049,5.96889926414533,5.82575300371851,5.87768300770311,5.77138898795646,6.29864086572607,6.52446163168071,6.4795733027519,6.25200666694147,6.43045307628909,6.37807842653994,6.25486092493792,6.29689631950251,6.2320866587063
SARM1,4.61725990774196,4.63914310893113,4.62589746972634,4.58354816206383,4.68196972960031,4.63364815203153,4.78922634407114,4.6765262246155,3.74440820072037,3.3806648795716,3.88919559929113,3.50110187427077,3.65383658767437,3.3299977917532,4.18437471947618,4.04742698217886,4.41645041990532,3.07709888926203,3.473212969418,3.08916215742546,3.22768758187755,3.70289018844022,3.16101216425306,3.65535376429906,3.29403587632257,3.48106930820455
POLDIP2,7.49380753939938,7.41826570356293,7.40118822546325,7.32931565257065,7.39038182199787,7.43018546349569,7.47164806945316,7.48523359816613,7.1203588338736,7.26723421742851,7.10871264332036,7.20938264520741,7.28264670481442,7.2487248544052,7.23397137426981,7.32963584001894,7.36951203058927,7.36952441214896,7.38173878655378,7.28249962497712,7.25296279026063,7.39347329743915,7.32592635629027,7.25226107568861,7.33520977269254,7.15017659132805
PLXND1,7.81538365353139,7.84634492867591,7.75089124377867,7.88260559619424,7.80101218716325,7.76240365405139,7.83158929157805,7.76933087870897,7.90596673663786,7.9955344610915,7.85556900032223,8.03425859382084,7.76946690641894,8.04110749006917,8.14872239685594,8.09534874109046,8.02971369512971,7.93512189215248,7.78273110865341,7.84340157343342,7.8242756849367,7.82441729847267,7.73610743768044,7.7221402464623,7.74895776243263,7.75113910225907
AK2,7.4352398724628,7.57549539771877,7.49111483488955,7.45473386162084,7.35734583309392,7.47304080306334,7.37605897580655,7.42148527717733,7.38848773793001,7.45241510038168,7.43844059069796,7.41065072663249,7.48680917502519,7.5662591778344,7.44992003822706,7.50458271419338,7.54668429914124,7.60274666642858,7.76941604693634,7.85319972168241,7.69152498524129,7.77480676112841,7.72609647101648,7.69538824234449,7.75538676247217,7.68969116499559
FKBP4,7.24749438768927,7.28816521051916,7.3400467980787,7.23886571441547,7.18357493032801,7.26236638573925,7.21523176041432,7.24452869527953,7.21401750890713,7.26784300825183,7.303009996996,7.3278631842072,7.34640244764162,7.34405662138226,7.31054055322852,7.38714861515235,7.31631256071783,7.3054271460474,7.18975746202234,7.17429420802952,7.2526558214716,7.17739342102163,7.29021258998323,7.21530539959176,7.24162123727796,7.26558863146089
KDM1A,7.76529052380684,7.73019627879586,7.64096952814016,7.71474202178001,7.68831030400237,7.75560424536566,7.56406449792966,7.6362027099081,7.83336090173388,7.88052706615954,7.9297325102485,7.97044639929095,7.92755197517228,7.79513890796371,7.89201640738789,7.8054819281354,7.83705524496805,8.04587273998783,8.19163309483894,8.14808795517088,8.12855356302305,8.12696130474914,8.13506621684673,8.14104618640629,8.19586911989551,8.10519754487513
RBM6,7.01018469814512,6.97655907890565,6.85269900607287,7.03736951164601,6.90573694900715,6.893043485079,7.0351888635633,6.96374050609597,7.13484654801749,6.81355689691796,7.15121363459056,6.89513112628859,7.08709440517034,6.92366994826055,7.01445180966342,6.97237857690329,6.96572443635857,6.60863832482399,6.54298055895266,6.51174923505726,6.68672990581956,6.48869297042119,6.55781025619108,6.56231952030639,6.69602162751579,6.66094072662738
CAMKK1,4.23155626346033,4.37521930137673,4.31322323721308,4.29769834093184,4.28196344249544,4.27622678739617,4.28642726282551,4.37876777031699,4.51441828678534,4.64212374305441,4.75661120559299,4.47700228513345,4.50030002979846,4.58380438727234,4.61438824223377,4.64830472736086,4.37834047378692,4.50753488017649,4.65926582795616,4.57740788264943,4.76874920502101,4.53399884474112,4.582810152348,4.54591107276753,4.6330328217796,4.5554855137283
RECQL,6.78081074953974,6.88464645571538,6.80196812211076,6.86451508837816,6.86093649192522,7.0401883087831,6.82979559757245,6.9447888568002,6.85441443513274,6.94397717353363,7.16500065243787,7.1555671313885,7.19209512300846,7.07546990298175,6.83103900423167,6.81592839277996,6.80849550675804,7.15647759952083,7.25166438310804,7.27181680938214,7.19797085837744,7.23324708263385,6.99411931139952,7.26278042226647,7.35474490317486,7.25711885895154
VPS50,3.71085364505111,3.39455620301885,4.12057386720654,4.13545373199433,4.0576599702329,3.81371470160763,3.56585114071713,3.55679791320244,4.34425961241806,4.19058432709483,4.03735407597603,4.38007305225778,3.94353636490262,3.41857552468004,4.11767854947465,3.58752255946853,3.46117387123946,4.01150242727176,3.42951170052479,3.61104924902718,3.82676351462706,3.70891652005492,3.5311916841122,4.01517939273405,3.97464126835186,4.1492149602451
HSPB6,1.64213594354765,1.58397430349726,1.43936870914443,2.00601781184586,1.09406963013559,1.49280078407364,1.67417450152345,1.59569412038427,1.04667043479121,0.846820014950613,1.35684505553179,0.771871200235715,0.857976501380245,1.60942805175401,0.631166400617878,1.43703596935783,0.831484931102457,0.759000075357156,0.695631109227269,0.357481936518774,0.163772461803005,0.808272029098355,1.2948682290535,0.544911436052163,0.859558229045137,1.0259865198621
ARHGAP33,4.67111446317891,4.99885168014633,4.97336364689825,5.25283038316768,5.29784312574147,4.77935063444044,5.62945281645692,5.22304340612089,5.04756221779073,5.24571909997388,4.89779540233467,4.7929005810616,4.86484674131052,4.61489988274441,5.70395594924163,5.34106219918769,5.41509322769548,3.60703845194064,3.75228920904709,3.54094661883898,3.36437990112814,3.64076377043886,3.68167433290637,3.48441679852958,3.83504749968088,3.72091868982705
NDUFAB1,5.56175514598558,5.78117223698595,5.6816562677453,5.65774338094066,5.61835624713976,5.80174195970939,5.66536455295382,5.63165184403111,5.54690248156946,5.61277210016776,5.68927395470547,5.58384758618851,5.75512666650344,5.63130221596126,5.46850018303304,5.81336056977493,5.63939081642752,5.77639589560424,5.89676626338388,5.90483914532927,5.83136735559914,5.95842069546248,5.73575310844054,5.85778781362581,5.75805623299963,5.73587248328747
ZMYND10,1.95314621406585,1.37298361238462,1.93488332826929,1.97186078899959,2.36580554950193,2.62555754511257,2.60370593124856,2.38307853042618,2.50072766983181,0.850131548184367,1.75937925368281,0.758908806526484,-0.0365986937688766,0.905455764804,1.87006475277781,1.76323651304666,1.97584385423004,0.448025824885831,1.19674499032558,-0.755294261609403,-0.187000926174211,-0.486688905744445,0.715834033002652,-1.26671702460978,-0.573148883300583,0.376396088672254
SLC25A13,5.85690565350129,6.02161247992808,5.88800845457868,6.03045855033549,5.96460891000341,5.83045291006243,6.29765666789939,5.94572059823102,5.96842040172915,5.93198525640755,5.86926025368538,6.09575140910432,6.04225940005843,6.0678145694198,6.08775195021277,6.10669505099703,5.89838425039671,5.04413874046619,5.39764549160076,5.24343723445677,5.5639173961838,5.23005578279109,5.22917881264902,5.62445408929822,5.58737531561554,5.55647714093024
ST7,4.54822975658816,4.51999834008961,4.58433204402817,4.57029807713731,4.65503217494377,4.73427441811091,4.52448714546758,4.50109397027689,4.5462925857876,4.75485097792727,4.42274790507131,4.82300497912531,4.55729210849525,4.62651406322169,4.69052316320187,4.79383335974484,4.58420718596935,4.7245479868439,4.33645414493521,4.51109252933559,4.41560968360602,4.49230278869224,4.27078579973661,4.54159177042859,4.49848180156446,4.32533277530831
CDC27,6.76138906799651,6.60118045560114,6.76420005322478,6.71596335516194,6.88874663652181,6.84940393977617,6.88024699013941,7.15015342276758,7.0285832229262,6.93211224976656,6.96113063961937,6.76332564022441,6.9089059000481,7.04163619789224,6.81901442053089,7.03325991009837,6.87558575447318,6.4849222807693,6.6126247286091,6.71442561849124,6.6646582538701,6.43898243183805,6.5255194276775,6.4273717972883,6.40317136662524,6.57657776768231
HCCS,5.28921465436541,5.34662833870897,5.50423524927796,5.2654176667991,5.37648867698473,5.48324179031751,5.26394354787858,5.19853092404473,5.41391442624118,5.56994266625447,5.34543422597504,5.2099163697092,5.38674392574059,5.31701722944664,5.26243857720249,5.35563774584309,5.14966885357275,5.55139571969965,5.68194964519431,5.73165824547331,5.67322168287312,5.7698545900884,5.5871120173249,5.87816759947704,5.66748232899024,5.62117938870356
DVL2,6.94672508947741,6.73051135980655,6.86897339123708,6.7299782704206,6.74317084929637,6.65637494820857,6.86327976243405,6.84859758955826,6.99063533644158,7.0908004797805,7.02931966164681,7.08122333113513,7.14163852582525,7.19326007371567,7.18765753348391,7.1694141215114,7.07027219977076,6.87957897745122,6.94730487247854,6.87398936283222,7.02260072894757,6.96758971085752,6.85628721911095,6.85046750304477,6.95823811260816,6.87031974907611
UPF1,7.97619709553804,7.86532241609354,7.92269765302449,7.9785755434962,7.93101555054948,7.81478114701881,7.97564179521719,7.9381097212261,7.68833071628957,7.85046434942652,7.61764621616544,7.73479068238497,7.58977750071026,7.75848325463508,7.83034435911823,7.84757367917225,7.84944836518607,7.59376368510375,7.52982575161829,7.33977174525016,7.57696010147476,7.5770112914429,7.50900383098006,7.51790513381822,7.48884599789761,7.66598140703801
SKAP2,5.94025093831816,5.43983206460507,5.94432080125511,5.91301679619805,5.98668503937148,5.70893953107472,6.00029168684187,5.85728651875873,6.47177026258432,6.68655939828775,6.83754413818091,6.69542869189334,6.59946240013977,6.70316468087355,6.54509417698841,6.64277266659016,6.58573508880762,6.15553691811288,6.20639365576094,6.24927984629014,6.13210831975778,6.40274559257328,6.15621066981292,6.24997238295877,6.13390313569772,6.04990332316999
SLC25A5,8.51232403775741,8.60029507896205,8.55226893242055,8.4610799680267,8.55218325032975,8.55778797985074,8.3842127862461,8.43312904838108,8.62101827976533,8.78914328863373,8.75572566176804,8.76176168489114,8.7635323486141,8.76773938025876,8.65268722824112,8.76933240779166,8.74650380684411,8.97648745652783,9.07665274854179,9.04866190981479,8.97494691724194,9.15566392676443,8.97370594435236,9.02211974286291,8.96220387198853,8.94619019088402
MCUB,4.53278823194079,4.68312166622778,4.77506923591814,4.46360780511416,4.71196859624087,4.65370563592681,4.76605567941428,4.79313235102017,4.80853276606693,4.71696665493485,4.6968503158559,4.87501193030085,4.96315734126652,4.85799629958967,4.71556034176919,4.82989593738492,4.71029733512329,4.84911788326302,4.9375582055217,4.88216349386272,4.8224942901916,4.72527728153507,4.96685839684809,4.53830993303113,4.83228389886494,4.74679207373985
POLR2J,5.70794889378759,5.80317505499565,5.93467645644251,5.78731307331217,5.75937520564612,5.80482338555217,5.79162291451318,5.84598189561433,5.81969090565656,5.904579957194,5.98241500545247,5.78549155424374,5.97955669097752,5.97393496344947,5.76248206973208,5.86461891636062,5.85579595063503,5.96416920416307,5.92886783408003,5.90953621554518,5.85003621555091,5.9673521947261,5.93333440501018,5.85609509726654,5.96584599343557,5.83689183073829
DHX33,6.47062731781229,6.4380077150338,6.39738058486005,6.46710177604542,6.42401251330961,6.38321012301367,6.52044884076999,6.54781235831229,6.18259962103325,5.91848966019627,5.92451057161615,6.05954090698099,5.92629502705804,6.19624003590487,6.06435348787646,6.04943602275237,6.08632837203472,5.73336617693014,5.59616987389083,5.49186783472775,5.5886841706551,5.64156110243928,5.67583254838048,5.74085270908895,5.79818924298424,5.70624320773217
LIG3,5.74376671259273,5.89491825692793,5.61978064042183,5.54141022235754,5.54665749015933,5.8843438159711,5.45137976092689,5.7301383952187,5.48997911817316,5.94063519963935,5.92328591527536,5.85728034360892,5.35834463081808,5.83909140372728,5.66242260926119,5.62503174128133,5.86433446679921,6.20138932779121,6.07519337999077,5.94245272789789,6.40313988083542,6.27553748329888,6.32682293003564,6.42389323096494,6.09286147730667,5.95924715906913
RPAP3,5.36110429462127,5.59937162198539,5.37803135209156,5.21485905751316,5.20773302658278,5.86874043259462,5.26261057615016,5.29842011002966,5.612208701594,5.52702468514051,5.54724730811042,5.69964593634087,5.64526233640042,5.60118628808526,5.38334985449898,5.28115835688886,5.43073550440741,5.77430702147768,5.79016332085072,6.01995904031858,5.89885162062313,5.80407910404167,5.9483985408395,5.99295371302383,6.07922944277324,5.84439338198454
ACSM3,1.29019073321431,0.00581200107940098,1.10310667622976,0.884166298179768,1.38143094315783,0.861555308267428,1.40660187138629,1.58517286939158,1.16147191284851,2.31438485555154,0.924047768016934,1.06809034161749,1.27749874738274,0.638317966718364,0.679128728464091,0.282101660811811,0.0553102630312584,0.901917121057602,0.826146230386684,0.402720644806389,0.291382068167695,1.35801735568623,1.24562883175484,0.755788711656607,1.53506700311552,0.795268731877101
REXO5,4.14566984091565,4.40596467326964,4.19778543545892,4.11158450686345,4.06327357817639,4.31281396960274,4.39032168366526,4.13841787733827,4.36865172666333,4.17968920577984,4.17020958215926,4.39476369317382,4.5740286926072,4.51536639134691,4.1443712842484,4.34418820913603,4.78431505894679,3.51494042073738,3.81310619509421,3.75442352513426,3.98712812316998,3.93590095987938,3.54226718513776,3.91039221929283,3.95202601365023,3.78356676971455
CIAPIN1,6.00920549645224,5.96822015969821,5.85158269461101,5.96569120639782,5.72249356109907,6.12905065889807,5.8546349843869,6.00796877997064,5.7595448381128,5.79177789783165,5.54801731346195,5.75134772218058,5.77572366815203,5.67418592322366,5.68635305000525,5.8059519484245,5.78404096576812,5.78682145803331,5.74733141286903,5.9039429108566,5.90903338802831,5.89302600953617,5.67466640075229,5.82820571661283,5.85200806791297,5.74804237150203
SPPL2B,6.65228899086144,6.66666777522013,6.64449791068836,6.8295548826117,6.82609196249082,6.60071434581062,6.96785819791009,6.83511631580232,6.58917572904669,6.08817227619919,6.25474128213509,6.03288608909199,6.12740006582045,6.2710943342948,6.59525642343789,6.6088954564257,6.37502152860142,5.39119374469531,4.89633777777029,4.89363671629872,4.90053785971087,4.86970156315168,5.08503924635058,5.13788955263676,5.14219551812197,5.10121396975511
ATOSB,3.55701280653154,3.90064455890575,3.33829019201102,3.10938819978787,3.88983099634755,3.53691293851745,3.65646398757377,3.55654827649569,3.75339449504635,4.25050602575681,4.03447898421686,4.1656997224117,4.2161561458125,4.17180868635179,4.12713521843211,3.98233301612541,4.39115238590335,4.42916665050107,4.84426140730874,4.66734615411853,4.50299150923932,4.67454739924326,4.576399292742,4.36597961845237,4.19748669618304,4.50092068205393
COPZ2,4.92870964313566,4.84524248243588,4.79303796454116,4.82253852197086,4.92908002896005,4.89634334951033,4.94579948560257,4.8793882508223,4.07709456733728,4.08451154779497,4.11775643744162,4.12861463941909,4.2346604627037,4.11623373211073,4.09220521527965,4.28372091784103,4.27827618506566,4.42198723795844,4.42761638508698,4.17683993641249,4.37228734606629,4.40836279529004,4.20188508233292,4.45214892461878,4.34899205220899,4.3235474556008
PRKAR2B,2.85216083893766,2.95099950832393,3.07082007740584,3.20730607816539,3.02055882334306,2.9250810904623,2.6861032275952,2.98454359056753,3.29201776426256,3.46886712537198,3.49967354978462,3.46579561614629,3.59390548283008,3.29149357822042,3.27569998508677,3.24168339032172,3.35760955976114,3.45818059290327,3.66101929316914,3.76409118379996,3.73444472060157,3.42154539640778,3.57216441724195,3.54666131828532,3.7338545387539,3.71500017627522
MSL3,3.73231979034632,3.91132951659775,3.27009515025441,3.58693814968954,3.69074663735648,3.18531202575357,3.42426670548029,3.97925960342818,3.73227149790525,3.77592400405091,3.22424962161204,3.50387313401184,3.68946707158131,3.9685174095639,3.56449773088278,3.7274197935731,3.22891148187611,3.98305277499099,3.64524456119693,3.86430817495994,3.6080932032733,3.49900396985041,3.91869692039707,3.50925582301675,3.99190291932551,3.02269352784741
CREBBP,7.72710295676119,7.45945361554037,7.69537813524995,7.7642093901906,7.88339263960398,7.65700693405246,7.98688876296574,7.83037955981973,7.72426470700228,7.33707372064732,7.29439829255791,7.55100458930715,7.26188950514457,7.39783002638752,7.60312332959684,7.4045178518284,7.43984106434054,7.0462219925659,6.96760497802132,6.91576460987347,6.89342898803698,6.73803572508233,7.11761446313175,6.97455847952182,6.8977316421045,7.01808418070301
TSPOAP1,3.88556316162835,3.27537564974302,3.32958759058333,3.74006683078829,3.67299202933611,3.94681221184705,4.08314108552892,3.1151754737635,3.8858257553833,3.25719610818723,3.48237886480151,3.23660345922755,3.57197283936825,2.99034381904214,3.78235708734742,4.11956257518162,3.37708127962641,1.60077726896164,1.37057850917465,-0.462598649339747,-0.152254138691592,0.291665556614337,1.68249972814967,0.997930222089944,0.658983504757035,1.88648483327891
GCFC2,4.3800579422524,4.75990211147189,4.63932322405497,4.59695009630671,4.66513320400458,4.61323666595538,4.347211189216,4.51026692537678,4.54342704513789,4.64847937490667,4.56426933351107,4.71133398243034,4.4637078163171,4.43974622326774,4.59507181096465,4.2947309205805,4.64167653105987,4.75818811142548,4.77898118771769,4.66829859594056,4.80957906687664,4.91307558993692,4.68347543756492,4.9348755174832,4.92304620231852,4.84778715789933
WDR54,5.32317005806956,5.20566959868968,5.25834996926635,5.12793275094587,5.45015287785874,5.29035204883432,5.16534582743079,5.17448437359982,5.74482215874939,5.8434522631108,5.8944487847139,5.77498651941372,5.84046876174289,5.86785425637047,5.76819008680466,5.90843704298943,5.79120130179993,5.54507521629222,5.81712251673226,5.83497230893236,5.68386744239683,5.68973286562502,5.77622769413107,5.74376731954115,5.71368579332658,5.71252897762584
CROT,2.87415940764731,3.6647727615567,3.40734222239994,3.52660157919723,3.24267849781125,4.02354785329634,3.19127479080857,3.03935765832018,3.29291095165656,3.11733407448798,2.82890310545585,3.6223568078353,3.03583764974298,2.56137150846872,3.31363334883798,2.84762507523466,3.30015854436455,3.12332792945374,2.295960866553,2.60963917148995,2.65341295976068,2.45111916856515,2.6305521889933,2.55053758232225,3.03374320092801,3.30401351520084
KMT2E,5.72668377053789,5.81347752330105,5.96141556297549,5.76547638589765,5.92570602250928,5.80790439081852,5.74481686065076,5.84838739875468,5.99023785253613,6.00974639487844,6.12958703250882,6.04450219161646,6.3166517492374,5.92303834921202,5.99938024542511,5.81507284511393,5.97402743669486,6.24720142571683,6.61070391603687,6.44488845503437,6.34950441106043,6.3405292981815,6.4069711329386,6.40165990414022,6.33540959383013,6.46726419927052
RHBDD2,5.77058811593529,5.64557578580109,5.79420042556244,5.63465742534874,5.83011514438287,5.59393339095001,5.66094491899851,5.69875530165511,5.51476573420509,5.73177682094584,5.68221882360427,5.56651773842717,5.60097613184753,5.64871922559696,5.596177278513,5.72927063376071,5.68778194449831,6.12882205024715,5.99797561600827,6.0493621794982,6.02921883125308,6.01801923939445,6.09048435015288,5.9714901817516,5.78757703690013,5.84154199028015
IBTK,4.91309409473148,4.98049620041827,4.90234227050176,4.89213706146315,4.94719736546777,4.9825133567798,4.80588148728504,4.95043428883676,5.03282113044146,5.21515516007786,5.09387684584242,5.22908848928228,5.23415931487124,5.01224975623158,5.21598507598156,4.85973725248232,4.97583777640492,5.30054214921451,5.47940358891658,5.49033567099092,5.57198543967926,5.24286681713117,5.34399241451625,5.5571295420899,5.48057085786705,5.4915286977296
ZNF195,4.43016732515217,4.59063282989191,4.60513527216189,4.56069955184064,4.44186817368929,4.76727337856987,4.85339662274827,4.60151129046871,4.92703631004056,4.18568170404211,4.23478018717826,4.07717433652473,4.20880939860537,4.26903288995357,4.03730217444877,4.19117633312398,3.97418626922742,3.43425415631445,3.31330894752553,3.45891794173693,3.52333801173023,3.66055673146435,3.538157418416,3.63390073166308,3.59201923610557,3.84285770173386
MYCBP2,7.75762212732789,7.71683705724218,7.41275509823392,7.7638875279198,7.5057560261016,7.71881102848781,7.96621528730439,7.8514757590123,8.05993245742008,7.6238874319722,7.63906637880264,7.9675661868765,7.78310956760243,7.92930727594257,8.08019041120537,7.94215758653442,8.06107167515156,6.81966988480044,6.91957921048267,6.83143372268574,6.83937487249345,6.49121696481835,7.23751754361243,6.91103374241826,6.7279076156074,7.01332584833449
FBXL3,5.77174027561377,5.80214969106233,5.91642132464599,5.79854827579944,5.78744835096482,5.8635102271521,5.80354925120322,5.78946577172016,5.62723006841058,5.89576466145864,5.9179510045043,5.67014107775279,5.90222692118518,5.83315627567419,5.74199164904309,5.86657165319827,5.8804199183724,5.93366104915038,5.86311878880262,5.99540673894805,5.95226821777708,5.97034067431394,5.83090968679669,5.92607770620342,5.9220288390831,5.91521061075035
PDK2,4.49762570971286,4.74120081978127,4.34795056299885,4.82299876857472,4.30434549188018,4.67044380001213,4.62481087807738,4.56766893503433,4.73551587500898,4.73380622043786,4.81232908421488,4.70866044827911,4.76309793465357,4.94144159754744,4.72768501018957,4.87214623925051,4.9000946358863,4.66083880280934,4.38051559206383,4.58248546935096,4.52171523032004,4.41083986159247,4.21096502325694,4.25962405111424,4.2764392995958,4.53271635395541
ITGA3,10.5178696812897,10.4897755504883,10.4833263295888,10.4493488146283,10.5477166407026,10.3634776323664,10.5157541316937,10.4796258710137,10.5820678755471,10.5686232517327,10.513742153369,10.6328920096891,10.4956500206943,10.5460187119123,10.6553875679248,10.6506121196104,10.6268122821958,10.4637378326119,10.4095439785495,10.3687490711808,10.4683654420828,10.439256384707,10.5213186583964,10.4113472694335,10.369495492892,10.3849352804033
ZFX,4.99996527248557,4.84163507268422,4.93265689254347,4.80829877534134,5.03721189041558,4.93371088166163,5.45451989561543,5.11252421792284,4.69716032665287,4.96375227727526,5.22059823232768,5.02976730433781,4.83899832725176,5.18484844273408,5.27689672460801,4.98187315541988,4.93492124170871,5.05519659345174,5.48937618040057,4.9456358936098,4.92037493945764,5.2970461656738,5.08705627101928,4.98659512942743,5.10063049984342,5.06742178091602
LAMP2,6.62830810129947,6.7246104967473,6.76438415132624,6.86166042783094,6.70845708267726,6.78577579821245,6.61751379487085,6.62173918269168,6.74552382918435,6.76580436867049,6.80862798547475,6.79406768848762,6.82020677145147,6.61583897658434,6.61216185320741,6.47555724185372,6.50518840803179,7.12559512488901,7.22844252099554,7.20162339577555,7.21948179120587,7.06755324308789,7.0985424196244,7.29432983722709,7.24661347881217,7.15044023999776
GDE1,5.63308992848176,5.39407682214639,5.48078960891817,5.61226506008174,5.5908187280161,5.46955344257139,5.30272661851838,5.23195481689691,5.63225606150026,5.50215174815783,5.65463912312628,5.56083052138157,5.67062626621788,5.46843399044506,5.63926728046054,5.5523264108472,5.52765240505525,5.73095378928859,5.69156197170786,5.46626427611879,5.4417027578624,5.58198004994795,5.43912632450055,5.74045587213326,5.56207851079501,5.64549504074821
REX1BD,4.4097052545437,4.76310789292909,4.70522520879116,4.65507187054356,4.73384842450177,4.54086356985751,4.66375960460341,4.68470443006568,4.55650253094451,4.58606001051035,4.8039840137866,4.5617566363737,4.59939156531058,4.86842127148061,4.66087834590603,4.85294909623281,4.71961096298858,4.68338405004501,4.83427449813018,4.73293728448274,4.52999087200357,4.73400610983097,4.7553632843206,4.60550284051543,4.81884752391373,4.44684872231996
CRLF1,4.34960251612435,4.36782351679484,4.57509020374531,4.31899652491822,4.66533631693571,4.43410600299273,4.49995412230568,4.4462556476695,4.53214561592579,4.35249638262111,4.40311863016028,4.12601177687629,4.29912943478105,4.56938724881513,4.37899128702277,4.25609735070686,4.55257546765588,4.17236264429516,4.62609231233551,4.18176253848555,4.26314707920859,4.24443795799191,4.10564546350533,4.39158194589892,4.01634931615099,4.46144656957175
OSBPL7,5.32024409727574,5.37097180872902,5.43400485699187,5.53854628002047,5.38864450587491,5.37089951445071,5.43296839472998,5.26405331250458,5.62227033277392,5.13567224753287,5.17824676228912,5.25878939949471,5.03126914558923,5.01372435314593,5.77622095398082,5.50433636616367,5.4850299333264,4.31243667454858,3.75453187543763,3.69695079552663,4.14001982597571,3.75295074843596,3.84882124448751,3.93567127922101,4.16061496722612,4.3239602810999
TMEM98,4.72230922699101,4.9641290942577,4.7470801734619,4.82688351309089,4.99122736879258,4.989383611726,5.01335923467612,5.07157568974461,4.57957169028028,4.64396741228168,4.75080679058308,4.67963341185907,4.5201420132185,4.64668023342939,4.56836453010771,4.91040203174039,4.82202801873601,4.56753104450304,4.57401869263066,4.66860678066718,4.71953272923817,4.69957001847886,4.52775522976536,4.53301918203721,4.61733173473602,4.34799776240359
MAP3K14,6.4524641251741,6.33832509784447,6.32593171624353,6.38474119434631,6.47164212192385,6.3002289701199,6.46680708786558,6.52687267238233,5.56484221295862,5.56278309503261,5.40441114324805,5.55232221865762,5.26574856484109,5.2010826200335,5.55360395509393,5.58320951807884,5.42237991539498,6.10280791122376,5.9700084053687,5.87838597599357,6.08821846973433,5.92440477255217,6.34566224937282,5.92763922638479,5.93174473815067,5.97517905623155
TMEM132A,7.63016475448392,7.84769390838891,7.85492427395944,7.69225542667494,7.94184332934988,7.5797618115829,7.828719367487,7.84111392982806,7.51676064975088,7.25364490294755,7.52758393511672,7.4008085509244,7.32422097757014,7.51316222409806,7.57346281051717,7.62064013341266,7.50861447753275,7.29886651393222,7.07536694214886,6.91554884371886,7.2565451359934,7.05019266711257,7.014845554095,7.10805527407986,7.09227882728608,7.13265423357542
AP2B1,8.44913164285899,8.38875012888913,8.42730321776087,8.40063463315776,8.42544198196346,8.437888333219,8.40477438117307,8.43093237948639,8.3528002285092,8.47627151488769,8.40730308372024,8.4774351359583,8.539333867723,8.37865702203181,8.42655498801507,8.3979006663106,8.36158140096729,8.51466666884423,8.55073531751848,8.46136226418386,8.53038199720565,8.4496489077429,8.50492331048984,8.60340335718713,8.43795609050796,8.59043840405705
ZNF263,5.26226199637103,5.57776266336163,5.47754676108194,5.44525487628441,5.37199282116935,5.34854570027793,5.33187043995072,5.4109715236522,5.33023758855253,5.45858743796336,5.31601521962903,5.38544858251506,5.34595466366987,5.45872778656894,5.34995198795777,5.16038168609054,5.4452137039141,5.74392494795101,5.9536303927008,5.92548575497126,5.83299336168778,5.93405734037114,5.8584167858437,5.87053350150248,5.90167259761345,5.72889140051515
SPATA20,6.72252022719451,6.6807756045578,6.73790499763962,6.52644152097847,6.71455505126895,6.55094889644532,6.8319148605393,6.69409276696557,6.32315959254729,6.29412709885795,6.32044771937558,6.24726319860334,6.28352860674721,6.31201442132002,6.44818953791023,6.57650188867664,6.47934738369168,6.19907324099723,6.13298498216461,6.07544013547858,6.20142626702494,6.35011711989272,6.23846057982343,6.26330615149187,6.04931359071037,6.2025414566447
