# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"3","A3","15","B-ACTIN","3.105128288269043","0.2305477528345016","pTRIP Luciferase 2","FALSE"
"3","A3","16","B-ACTIN","3.234131336212158","0.35961359341939286","pTRIP Luciferase 2","FALSE"
"3","A3","17","B-ACTIN","3.362139940261841","0.4876849901108515","pTRIP Luciferase 2","FALSE"
"3","A3","18","B-ACTIN","3.504368782043457","0.6299766245342436","pTRIP Luciferase 2","FALSE"
"3","A3","19","B-ACTIN","3.6603028774261475","0.7859735125587101","pTRIP Luciferase 2","FALSE"
"3","A3","20","B-ACTIN","3.7900044918060303","0.9157379195803689","pTRIP Luciferase 2","FALSE"
"3","A3","21","B-ACTIN","3.9007925987243652","1.02658881914048","pTRIP Luciferase 2","FALSE"
"3","A3","22","B-ACTIN","4.014303207397461","1.1401622204553512","pTRIP Luciferase 2","FALSE"
"3","A3","23","B-ACTIN","4.09889030456543","1.224812110265096","pTRIP Luciferase 2","FALSE"
"3","A3","24","B-ACTIN","4.156311988830566","1.2822965871720087","pTRIP Luciferase 2","FALSE"
"3","A3","25","B-ACTIN","4.215569972991943","1.3416173639751616","pTRIP Luciferase 2","FALSE"
"3","A3","26","B-ACTIN","4.25908899307251","1.385199176697504","pTRIP Luciferase 2","FALSE"
"3","A3","27","B-ACTIN","4.290828704833984","1.4170016811007546","pTRIP Luciferase 2","FALSE"
"3","A3","28","B-ACTIN","4.30911111831665","1.4353468872251967","pTRIP Luciferase 2","FALSE"
"3","A3","29","B-ACTIN","4.3168840408325195","1.4431826023828418","pTRIP Luciferase 2","FALSE"
"3","A3","30","B-ACTIN","4.3254218101501465","1.4517831643422447","pTRIP Luciferase 2","FALSE"
"3","A3","31","B-ACTIN","4.331349849700928","1.4577739965348016","pTRIP Luciferase 2","FALSE"
"3","A3","32","B-ACTIN","4.337656497955322","1.464143437430972","pTRIP Luciferase 2","FALSE"
"3","A3","33","B-ACTIN","4.351569175720215","1.4781189078376407","pTRIP Luciferase 2","FALSE"
"3","A3","34","B-ACTIN","4.3593950271606445","1.4860075519198463","pTRIP Luciferase 2","FALSE"
"3","A3","35","B-ACTIN","4.361968994140625","1.4886443115416028","pTRIP Luciferase 2","FALSE"
"3","A3","36","B-ACTIN","4.366265296936035","1.493003406978789","pTRIP Luciferase 2","FALSE"
