# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Stage Number","Step Number","Cycle Number","VIC","TAMRA","FAM","ROX"
"8","A8","2","2","39","2275630.5","693956.4","4534178.5","472480.97"
"8","A8","2","2","40","2279865.0","693750.06","4544457.5","471989.8"
"9","A9","2","2","1","1365716.9","802734.8","651175.44","476674.44"
"9","A9","2","2","2","1359093.4","797018.3","647054.56","474552.97"
"9","A9","2","2","3","1346809.4","789150.4","637723.25","468433.25"
"9","A9","2","2","4","1338817.2","781955.6","631958.3","465590.2"
"9","A9","2","2","5","1335246.8","776300.7","627113.5","463494.88"
"9","A9","2","2","6","1330665.9","773356.8","625107.5","462493.62"
"9","A9","2","2","7","1328125.4","771642.2","623819.5","461596.25"
"9","A9","2","2","8","1328393.2","769143.7","622436.9","460023.88"
"9","A9","2","2","9","1331566.0","766952.94","622206.75","459819.34"
"9","A9","2","2","10","1334686.8","764666.56","622851.6","460345.06"
"9","A9","2","2","11","1338900.0","762948.1","625189.2","459986.47"
"9","A9","2","2","12","1351084.9","761535.1","630118.75","459948.12"
"9","A9","2","2","13","1374022.6","759359.5","640224.4","460831.22"
"9","A9","2","2","14","1409516.5","757187.44","660720.8","462523.66"
"9","A9","2","2","15","1460416.4","754904.8","699768.1","463237.0"
"9","A9","2","2","16","1522533.4","750839.94","770969.6","465329.56"
"9","A9","2","2","17","1591874.2","746357.6","897069.1","466987.62"
"9","A9","2","2","18","1664798.2","741284.5","1096044.1","468374.72"
"9","A9","2","2","19","1734936.2","737398.06","1371070.0","470159.38"
"9","A9","2","2","20","1797825.0","733188.0","1703343.9","470648.16"
"9","A9","2","2","21","1854690.2","729031.5","2072134.9","471373.7"
"9","A9","2","2","22","1905317.1","724994.25","2443833.0","470335.88"
"9","A9","2","2","23","1952266.1","719756.4","2794240.2","470392.06"
"9","A9","2","2","24","1996093.9","717137.5","3110509.5","472423.53"
"9","A9","2","2","25","2034266.9","714305.75","3393256.2","471156.94"
"9","A9","2","2","26","2067156.2","709958.6","3639943.5","470743.16"
"9","A9","2","2","27","2094672.2","707673.75","3849506.2","471876.7"
"9","A9","2","2","28","2118625.5","704819.25","4018217.0","472034.06"
"9","A9","2","2","29","2143422.0","702573.3","4150548.0","472547.12"
"9","A9","2","2","30","2163653.2","700674.0","4244742.5","472793.38"
"9","A9","2","2","31","2180350.8","698032.44","4312771.5","472829.3"
"9","A9","2","2","32","2195494.2","695756.3","4365917.0","473072.94"
"9","A9","2","2","33","2211863.5","694190.44","4403073.0","472957.84"
"9","A9","2","2","34","2224976.8","692023.6","4429226.5","472858.8"
"9","A9","2","2","35","2233919.8","691280.6","4453022.5","473603.3"
"9","A9","2","2","36","2241465.5","690665.3","4473285.5","473274.88"
"9","A9","2","2","37","2249919.8","689435.44","4484614.5","472994.72"
"9","A9","2","2","38","2258979.5","688489.25","4497034.0","473443.53"
"9","A9","2","2","39","2265783.5","686871.44","4502830.5","473302.4"
"9","A9","2","2","40","2272401.8","686487.0","4510935.0","473168.03"
"10","A10","2","2","1","1341993.6","809178.75","647052.3","474302.78"
"10","A10","2","2","2","1333382.9","803697.2","642755.9","470510.2"
"10","A10","2","2","3","1313531.1","790171.3","631891.4","462156.7"
"10","A10","2","2","4","1298155.1","777628.56","621413.7","454690.7"
"10","A10","2","2","5","1285393.5","768473.5","615324.94","449846.75"
"10","A10","2","2","6","1277057.9","762769.0","612284.44","446355.7"
"10","A10","2","2","7","1273007.4","757918.0","609588.3","444593.6"
"10","A10","2","2","8","1270070.4","755659.06","608977.9","442158.25"
"10","A10","2","2","9","1269653.0","752784.94","609111.44","441133.25"
"10","A10","2","2","10","1270843.6","750534.2","609994.4","441113.66"
"10","A10","2","2","11","1274215.9","749147.3","611688.75","441452.06"
"10","A10","2","2","12","1282691.8","747503.8","614387.44","441093.2"
"10","A10","2","2","13","1298265.9","746259.6","620429.06","441206.8"
"10","A10","2","2","14","1326018.2","744782.3","631922.94","442296.56"
"10","A10","2","2","15","1367238.2","742448.5","652452.8","443101.2"
"10","A10","2","2","16","1421934.5","738706.25","693145.3","443926.84"
"10","A10","2","2","17","1483192.8","736499.9","767590.56","447103.78"
"10","A10","2","2","18","1550496.8","732982.94","895101.2","448005.25"
"10","A10","2","2","19","1618793.9","728322.0","1088523.4","449103.88"
"10","A10","2","2","20","1681981.2","724127.8","1349366.8","450321.44"
"10","A10","2","2","21","1740539.6","719319.4","1658366.0","450544.9"
"10","A10","2","2","22","1794796.9","715891.8","1987712.4","450885.62"
"10","A10","2","2","23","1842187.9","711688.8","2314177.0","451016.9"
"10","A10","2","2","24","1886294.5","708031.2","2623151.0","451932.28"
"10","A10","2","2","25","1923715.4","705741.2","2904208.2","451445.03"
"10","A10","2","2","26","1958401.8","703264.25","3154929.2","451267.03"
"10","A10","2","2","27","1988185.5","700422.5","3374014.5","452198.34"
"10","A10","2","2","28","2015408.1","697787.8","3554327.2","452346.12"
"10","A10","2","2","29","2041565.9","696364.2","3707497.2","452877.5"
"10","A10","2","2","30","2064011.8","694667.25","3827494.8","452708.3"
"10","A10","2","2","31","2082562.5","692644.4","3928272.0","452403.75"
"10","A10","2","2","32","2100077.0","690241.6","4002278.2","452262.47"
"10","A10","2","2","33","2116400.5","688779.44","4064134.5","452530.06"
"10","A10","2","2","34","2130780.2","686936.4","4110422.5","452473.7"
"10","A10","2","2","35","2141180.0","685620.2","4141870.8","452841.6"
"10","A10","2","2","36","2155274.2","684851.44","4169798.5","452503.72"
"10","A10","2","2","37","2164797.8","684483.5","4197649.0","452101.56"
"10","A10","2","2","38","2173051.2","683762.25","4215077.5","452093.28"
"10","A10","2","2","39","2180482.0","682693.2","4230408.0","452722.03"
"10","A10","2","2","40","2184178.5","682453.94","4244572.0","453092.8"
"11","A11","2","2","1","1311736.8","774480.5","620277.0","454620.28"
"11","A11","2","2","2","1305853.2","771053.75","616429.94","453216.72"
"11","A11","2","2","3","1296889.1","766316.25","610346.56","449806.06"
"11","A11","2","2","4","1293762.9","761118.7","605057.6","447014.28"
"11","A11","2","2","5","1287974.2","758926.6","602696.3","446188.44"
"11","A11","2","2","6","1284534.9","756786.8","601274.56","445509.34"
"11","A11","2","2","7","1284679.2","753540.94","600953.25","445361.4"
"11","A11","2","2","8","1287572.9","751862.0","600901.0","445680.12"
"11","A11","2","2","9","1289214.8","751016.25","601000.56","445268.3"
"11","A11","2","2","10","1291624.6","750576.2","602133.5","444223.75"
"11","A11","2","2","11","1296606.2","748090.25","605358.2","444046.2"
"11","A11","2","2","12","1307009.9","746593.06","609053.25","444497.28"
"11","A11","2","2","13","1325442.1","745428.56","617753.06","445346.6"
"11","A11","2","2","14","1357359.5","744183.44","633625.8","445891.88"
"11","A11","2","2","15","1401866.2","741858.9","664759.94","446811.16"
"11","A11","2","2","16","1460094.5","738176.2","725815.1","448179.25"
"11","A11","2","2","17","1527659.8","735359.25","830886.7","451111.7"
"11","A11","2","2","18","1596942.9","731813.56","1002610.4","452778.03"
"11","A11","2","2","19","1664048.8","727255.1","1248446.8","453041.75"
"11","A11","2","2","20","1728936.5","722538.4","1556384.9","453976.34"
"11","A11","2","2","21","1786005.4","717625.44","1903936.9","455574.25"
"11","A11","2","2","22","1838169.5","713862.25","2263957.0","455711.8"
"11","A11","2","2","23","1885724.0","711382.5","2605985.2","455628.7"
"11","A11","2","2","24","1928743.0","708240.1","2923078.2","455668.22"
"11","A11","2","2","25","1965450.9","705324.1","3205959.8","455679.62"
"11","A11","2","2","26","1999412.4","701206.0","3454877.0","455587.53"
"11","A11","2","2","27","2029409.8","697773.7","3663702.8","456298.94"
"11","A11","2","2","28","2058409.1","693322.5","3832837.5","456640.25"
"11","A11","2","2","29","2080963.4","691701.4","3972050.8","456089.12"
"11","A11","2","2","30","2101778.8","689757.25","4081583.2","455683.75"
"11","A11","2","2","31","2119676.8","687036.56","4163119.2","456013.16"
"11","A11","2","2","32","2138729.8","685787.7","4230404.5","457247.53"
"11","A11","2","2","33","2152097.8","684424.94","4281467.5","457377.94"
"11","A11","2","2","34","2164716.8","683379.9","4316270.5","457705.75"
"11","A11","2","2","35","2175963.8","681462.25","4345684.5","457420.84"
"11","A11","2","2","36","2183945.2","680738.9","4367978.5","456892.9"
"11","A11","2","2","37","2192455.8","680603.5","4385933.5","456530.72"
"11","A11","2","2","38","2198332.2","680317.75","4406956.5","456504.16"
"11","A11","2","2","39","2204618.5","678285.25","4422003.0","456687.5"
"11","A11","2","2","40","2210547.8","677763.9","4432114.5","458475.6"
"12","A12","2","2","1","661314.56","395748.25","313593.06","234031.6"
"12","A12","2","2","2","671055.75","402160.53","318735.03","236307.39"
"12","A12","2","2","3","696524.8","416317.38","330890.3","243528.77"
"12","A12","2","2","4","716988.1","427080.88","341503.3","249039.05"
"12","A12","2","2","5","728832.56","430838.72","346343.94","252405.94"
"12","A12","2","2","6","727089.94","428412.9","343323.8","252490.73"
"12","A12","2","2","7","714945.3","423070.38","337208.97","249680.7"
"12","A12","2","2","8","703913.75","416746.2","330829.25","247053.3"
"12","A12","2","2","9","696959.25","411209.4","326111.38","245073.06"
"12","A12","2","2","10","695060.1","408809.8","323830.94","244391.33"
"12","A12","2","2","11","695197.3","408320.06","323211.16","244557.67"
"12","A12","2","2","12","699942.56","410117.56","324423.06","246175.6"
"12","A12","2","2","13","714831.75","415216.8","330062.97","250041.94"
"12","A12","2","2","14","741711.44","421725.78","340759.47","256274.42"
"12","A12","2","2","15","780970.9","433274.94","362742.7","263950.53"
"12","A12","2","2","16","834829.6","446169.97","400522.62","272204.94"
"12","A12","2","2","17","901784.9","461769.38","463626.03","283430.4"
"12","A12","2","2","18","978995.94","477758.78","568639.94","295780.5"
"12","A12","2","2","19","1064112.0","495386.44","729077.56","308750.25"
"12","A12","2","2","20","1152651.1","513447.5","948504.8","322432.97"
"12","A12","2","2","21","1244860.1","530741.4","1216775.0","336508.3"
"12","A12","2","2","22","1334257.2","548856.5","1519575.9","350856.44"
"12","A12","2","2","23","1427467.6","568733.44","1849808.0","364958.8"
"12","A12","2","2","24","1511680.2","584452.75","2200412.5","376909.03"
"12","A12","2","2","25","1558658.8","583710.8","2495967.0","378912.0"
"12","A12","2","2","26","1593586.0","579364.25","2746229.8","378222.7"
"12","A12","2","2","27","1628670.8","577362.3","2971969.5","379324.12"
"12","A12","2","2","28","1664566.6","576354.44","3172195.5","379841.9"
"12","A12","2","2","29","1688434.9","573526.25","3319755.0","379220.4"
"12","A12","2","2","30","1712972.9","571612.56","3441472.8","379891.2"
"12","A12","2","2","31","1736405.2","570483.2","3544160.2","379513.5"
"12","A12","2","2","32","1756211.1","568481.2","3626680.2","380631.62"
"12","A12","2","2","33","1772080.0","565011.06","3684345.5","380495.3"
"12","A12","2","2","34","1785771.4","563113.06","3724045.8","379918.78"
"12","A12","2","2","35","1801636.2","562339.94","3764925.2","380144.25"
"12","A12","2","2","36","1815748.8","561216.1","3798006.2","379763.8"
"12","A12","2","2","37","1827740.6","560860.44","3821103.2","379347.78"
"12","A12","2","2","38","1837590.0","559913.44","3842256.5","381715.6"
"12","A12","2","2","39","1844010.9","559965.9","3856388.5","382247.75"
"12","A12","2","2","40","1851014.1","559456.0","3869637.0","383076.88"
"13","A13","2","2","1","710282.1","426359.47","327055.97","253520.23"
"13","A13","2","2","2","710424.94","426486.47","327090.12","253631.8"
"13","A13","2","2","3","714283.0","428563.6","327800.44","255424.66"
"13","A13","2","2","4","727328.94","433422.03","330056.38","259263.4"
"13","A13","2","2","5","745814.06","442561.03","335117.53","265635.78"
"13","A13","2","2","6","766507.94","454381.0","343619.06","273448.16"
"13","A13","2","2","7","794526.5","469103.5","354502.56","283201.6"
"13","A13","2","2","8","824378.4","486125.5","367577.78","293680.44"
"13","A13","2","2","9","857158.6","505420.6","381837.28","304954.22"
"13","A13","2","2","10","896576.2","526525.7","399132.4","317841.2"
"13","A13","2","2","11","940161.44","547180.6","418718.94","331473.03"
"13","A13","2","2","12","988209.8","569646.1","441046.75","344623.38"
"13","A13","2","2","13","1044469.2","594068.44","467307.94","358672.78"
"13","A13","2","2","14","1112300.5","617334.06","500502.03","374333.5"
"13","A13","2","2","15","1191426.9","639399.5","546460.94","389150.53"
"13","A13","2","2","16","1286660.1","661001.8","615297.7","405255.75"
"13","A13","2","2","17","1389077.0","680308.06","725358.2","418344.97"
"13","A13","2","2","18","1497503.5","696462.06","896710.06","431026.22"
"13","A13","2","2","19","1602059.9","708806.94","1142102.6","442878.97"
"13","A13","2","2","20","1694794.8","718304.6","1457300.8","451516.0"
"13","A13","2","2","21","1774097.6","723242.2","1817881.5","456337.7"
"13","A13","2","2","22","1843873.5","724055.9","2189946.8","461810.2"
"13","A13","2","2","23","1902906.2","721768.0","2550891.8","464367.06"
"13","A13","2","2","24","1950441.6","718734.9","2881449.8","465792.25"
"13","A13","2","2","25","1989357.2","715734.7","3173838.2","465274.56"
"13","A13","2","2","26","2022323.1","711196.56","3432412.8","465536.22"
"13","A13","2","2","27","2055437.1","708346.3","3649492.0","466117.22"
"13","A13","2","2","28","2081704.6","705997.56","3825113.2","465595.47"
"13","A13","2","2","29","2105234.2","703467.5","3970940.0","465804.47"
"13","A13","2","2","30","2127580.8","699872.6","4085303.8","465533.38"
"13","A13","2","2","31","2149401.5","697100.2","4172244.5","466100.6"
"13","A13","2","2","32","2164740.2","693741.1","4238314.5","466729.25"
"13","A13","2","2","33","2179501.2","691661.75","4289455.0","466898.88"
"13","A13","2","2","34","2192419.5","690819.75","4327514.0","465954.97"
"13","A13","2","2","35","2204172.5","689457.56","4354292.5","465694.22"
"13","A13","2","2","36","2214860.0","689151.9","4380033.5","465377.38"
"13","A13","2","2","37","2224656.5","688520.3","4402398.5","465078.56"
"13","A13","2","2","38","2233238.8","688197.6","4419530.5","464161.38"
"13","A13","2","2","39","2240451.0","687662.4","4431111.5","464815.88"
"13","A13","2","2","40","2243897.8","688045.0","4440390.0","464267.53"
"14","A14","2","2","1","1346686.5","800050.06","635507.5","471921.47"
"14","A14","2","2","2","1335462.8","792569.1","629484.56","467713.3"
"14","A14","2","2","3","1316555.0","777886.7","615598.4","460330.97"
"14","A14","2","2","4","1304835.5","767389.25","605680.3","454896.28"
"14","A14","2","2","5","1298513.5","760681.3","601454.56","453507.44"
"14","A14","2","2","6","1294849.9","758298.8","600667.1","452527.0"
"14","A14","2","2","7","1292912.5","757534.8","600733.75","451755.03"
"14","A14","2","2","8","1293170.9","757737.94","601209.94","451671.62"
"14","A14","2","2","9","1296362.0","756709.56","601452.0","451997.3"
"14","A14","2","2","10","1300616.4","755599.56","602016.6","451929.97"
"14","A14","2","2","11","1305109.8","754439.0","603616.7","451547.22"
"14","A14","2","2","12","1315250.9","753549.6","604053.3","451544.53"
"14","A14","2","2","13","1330608.8","752879.56","604216.6","452001.06"
"14","A14","2","2","14","1356155.4","750834.56","604778.75","452733.2"
"14","A14","2","2","15","1396035.2","747551.7","606333.2","454062.53"
"14","A14","2","2","16","1450738.4","744523.56","606793.94","454810.03"
"14","A14","2","2","17","1516319.5","739216.94","608264.94","455103.12"
"14","A14","2","2","18","1589106.8","733986.9","610293.4","456886.0"
"14","A14","2","2","19","1660127.5","726759.2","611914.3","459897.34"
"14","A14","2","2","20","1733544.9","721254.25","615920.2","462759.75"
"14","A14","2","2","21","1799450.5","717463.94","622561.75","463322.75"
"14","A14","2","2","22","1855995.6","715538.5","633057.7","462623.06"
"14","A14","2","2","23","1902455.2","711297.56","652498.6","462533.8"
"14","A14","2","2","24","1941093.9","706962.4","690234.94","463819.7"
"14","A14","2","2","25","1973974.2","704044.7","757943.9","464008.25"
"14","A14","2","2","26","1993567.9","702976.2","872856.6","464397.56"
"14","A14","2","2","27","2008541.4","701549.9","1055610.5","464258.38"
"14","A14","2","2","28","2017980.6","700081.1","1313047.0","464229.66"
"14","A14","2","2","29","2024897.1","699305.9","1629647.8","464078.56"
"14","A14","2","2","30","2029300.4","697863.4","1986579.4","464329.53"
"14","A14","2","2","31","2033810.5","697346.06","2350231.8","463761.88"
"14","A14","2","2","32","2035619.0","696901.7","2700729.8","463501.6"
"14","A14","2","2","33","2038959.0","697505.25","3022528.0","463711.28"
"14","A14","2","2","34","2040156.2","699964.94","3303827.8","461688.25"
"14","A14","2","2","35","2042029.0","698958.5","3545411.0","459697.06"
"14","A14","2","2","36","2044863.0","698459.44","3741489.5","459482.97"
"14","A14","2","2","37","2048314.0","698585.06","3900935.0","461161.25"
"14","A14","2","2","38","2051963.8","698761.56","4028777.0","462416.6"
"14","A14","2","2","39","2056415.6","698785.25","4128894.8","463093.38"
"14","A14","2","2","40","2057252.9","699151.9","4197265.0","462940.3"
"15","A15","2","2","1","1371168.8","810545.06","643309.25","476232.9"
"15","A15","2","2","2","1361399.5","804028.7","636961.56","473091.28"
"15","A15","2","2","3","1348825.8","792027.94","625926.2","469690.03"
"15","A15","2","2","4","1341883.1","786141.6","619882.1","468329.3"
"15","A15","2","2","5","1337913.9","783479.94","618012.94","466244.8"
"15","A15","2","2","6","1336733.4","782124.75","617888.94","465001.0"
"15","A15","2","2","7","1336362.9","780742.2","618409.5","464765.38"
"15","A15","2","2","8","1335670.9","778565.25","619164.3","464897.88"
"15","A15","2","2","9","1336340.9","777551.8","620269.4","464482.75"
"15","A15","2","2","10","1340894.6","777788.6","622847.56","463576.4"
"15","A15","2","2","11","1347743.1","776631.56","624831.8","463410.2"
"15","A15","2","2","12","1357735.2","774580.94","628987.25","463582.94"
"15","A15","2","2","13","1378519.5","772493.2","636931.5","463594.12"
"15","A15","2","2","14","1409148.8","769839.56","651365.7","464013.84"
"15","A15","2","2","15","1452062.1","767883.94","679636.94","466053.88"
"15","A15","2","2","16","1513038.0","764463.7","732248.56","467514.4"
"15","A15","2","2","17","1581412.1","761922.25","827729.06","468944.3"
"15","A15","2","2","18","1653473.0","758237.4","986319.7","470183.1"
"15","A15","2","2","19","1723704.6","753235.6","1221550.9","471700.0"
"15","A15","2","2","20","1790839.4","748373.94","1527852.6","473908.47"
"15","A15","2","2","21","1854283.9","743682.06","1882800.2","475354.97"
"15","A15","2","2","22","1907758.6","738969.75","2255841.0","476704.56"
"15","A15","2","2","23","1956857.0","736516.8","2619640.2","476799.56"
"15","A15","2","2","24","1999148.1","733082.2","2961535.2","476597.47"
"15","A15","2","2","25","2039342.1","730258.1","3262193.0","477015.53"
"15","A15","2","2","26","2073846.0","725845.9","3528083.8","477125.7"
"15","A15","2","2","27","2105496.8","722151.94","3757435.8","477764.94"
"15","A15","2","2","28","2134608.5","720232.6","3947924.2","477596.12"
"15","A15","2","2","29","2157193.5","716352.7","4098964.2","477608.5"
"15","A15","2","2","30","2177605.2","714488.9","4220326.5","479109.72"
"15","A15","2","2","31","2197650.5","713549.44","4312018.5","479340.16"
"15","A15","2","2","32","2214853.0","712175.56","4382431.5","478951.44"
"15","A15","2","2","33","2226867.5","710792.25","4437596.5","478773.4"
"15","A15","2","2","34","2239041.0","707409.6","4476060.0","479028.25"
"15","A15","2","2","35","2252727.5","706124.2","4510393.5","479429.8"
"15","A15","2","2","36","2262952.5","705533.1","4532933.0","479416.34"
"15","A15","2","2","37","2270461.5","704095.9","4555139.0","480070.12"
"15","A15","2","2","38","2276082.2","703773.06","4571427.0","479687.56"
"15","A15","2","2","39","2282937.8","703943.06","4588942.0","479498.78"
"15","A15","2","2","40","2288532.8","704219.9","4605566.5","480551.94"
"16","A16","2","2","1","1350136.5","801906.1","639539.56","477546.16"
"16","A16","2","2","2","1344149.8","797122.56","634472.4","474992.56"
"16","A16","2","2","3","1333422.9","788047.94","624685.7","469813.7"
"16","A16","2","2","4","1326077.1","780783.3","617154.94","466499.53"
"16","A16","2","2","5","1317860.6","775998.1","611718.06","464350.5"
"16","A16","2","2","6","1316257.5","774130.7","610804.56","462814.3"
"16","A16","2","2","7","1317324.0","772269.2","611581.1","462229.5"
"16","A16","2","2","8","1318982.8","770854.94","612974.1","462080.9"
"16","A16","2","2","9","1321274.0","770083.7","614831.3","461889.12"
"16","A16","2","2","10","1323557.6","769970.56","616751.94","460898.8"
"16","A16","2","2","11","1328442.1","768624.4","617325.94","460930.1"
"16","A16","2","2","12","1339041.1","767400.2","618900.5","462186.16"
"16","A16","2","2","13","1354816.2","765697.94","621219.5","462894.2"
"16","A16","2","2","14","1381845.4","763340.06","621875.94","463115.9"
"16","A16","2","2","15","1425952.5","760379.56","623015.25","464005.97"
"16","A16","2","2","16","1480559.4","755715.6","623521.25","465194.7"
"16","A16","2","2","17","1548821.0","751682.5","624454.1","467721.62"
"16","A16","2","2","18","1620528.9","746051.8","626594.56","471013.56"
"16","A16","2","2","19","1696397.9","740341.5","629099.06","473088.97"
"16","A16","2","2","20","1769510.2","734432.4","633166.75","473560.25"
"16","A16","2","2","21","1838231.0","730150.25","640248.8","474914.6"
"16","A16","2","2","22","1897223.5","726682.5","651262.6","476223.6"
"16","A16","2","2","23","1947687.4","721529.2","670518.7","476569.66"
"16","A16","2","2","24","1990989.8","718921.9","707491.56","478186.78"
"16","A16","2","2","25","2022117.2","716213.94","774008.25","478809.4"
"16","A16","2","2","26","2043489.2","714638.2","889094.94","478556.88"
"16","A16","2","2","27","2058248.4","714062.44","1071731.1","478462.84"
"16","A16","2","2","28","2069050.2","713684.5","1330654.8","479566.38"
"16","A16","2","2","29","2076212.5","713648.06","1657542.1","479510.25"
"16","A16","2","2","30","2080851.4","713899.7","2026176.4","479304.62"
"16","A16","2","2","31","2085525.5","713169.7","2401714.8","478721.8"
"16","A16","2","2","32","2088719.2","712929.2","2766131.2","477676.6"
"16","A16","2","2","33","2090919.1","712970.06","3101697.8","477515.4"
"16","A16","2","2","34","2096478.9","713023.4","3398839.0","478911.3"
"16","A16","2","2","35","2097845.0","713219.3","3650089.0","478717.94"
"16","A16","2","2","36","2100630.5","712705.9","3857773.0","478238.12"
"16","A16","2","2","37","2105012.8","712585.75","4031790.2","478112.1"
"16","A16","2","2","38","2107618.0","712775.94","4165449.8","478038.53"
