# File Name: /Volumes/USB DISK/qPCR/Exp9_4.2.2024_u4cs_20240402_122421.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-02 12:24:47 PM EDT
# Run End Data/Time: 2024-04-02 01:57:50 PM EDT
# Run Duration: 93 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-02 04:54:27 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-02 04:55:30 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"3","A3","20","GAPDH","0.8912231922149658","0.2114436739669257","pTRIP Luciferase 1","FALSE"
"3","A3","21","GAPDH","0.9675588607788086","0.28605724179939235","pTRIP Luciferase 1","FALSE"
"3","A3","22","GAPDH","1.042213797569275","0.3589900778584825","pTRIP Luciferase 1","FALSE"
"3","A3","23","GAPDH","1.1091450452804565","0.4241992248382879","pTRIP Luciferase 1","FALSE"
"3","A3","24","GAPDH","1.170095682144165","0.4834277609706203","pTRIP Luciferase 1","FALSE"
"3","A3","25","GAPDH","1.228533148765564","0.5401431268606431","pTRIP Luciferase 1","FALSE"
"3","A3","26","GAPDH","1.2826365232467651","0.592524400610468","pTRIP Luciferase 1","FALSE"
"3","A3","27","GAPDH","1.3332451581954956","0.6414109348278223","pTRIP Luciferase 1","FALSE"
"3","A3","28","GAPDH","1.381046175956726","0.6874898518576766","pTRIP Luciferase 1","FALSE"
"3","A3","29","GAPDH","1.422831416130066","0.7275529912996404","pTRIP Luciferase 1","FALSE"
"3","A3","30","GAPDH","1.4632717370986938","0.7662712115368921","pTRIP Luciferase 1","FALSE"
"3","A3","31","GAPDH","1.497207760810852","0.7984851345176742","pTRIP Luciferase 1","FALSE"
"3","A3","32","GAPDH","1.5285691022872925","0.8281243752627383","pTRIP Luciferase 1","FALSE"
"3","A3","33","GAPDH","1.5556105375289917","0.8534437097730614","pTRIP Luciferase 1","FALSE"
"3","A3","34","GAPDH","1.581945776939392","0.8780568484520856","pTRIP Luciferase 1","FALSE"
"3","A3","35","GAPDH","1.6123788356781006","0.906767806459418","pTRIP Luciferase 1","FALSE"
"3","A3","36","GAPDH","1.6321158409118652","0.9247827109618065","pTRIP Luciferase 1","FALSE"
"3","A3","37","GAPDH","1.6539782285690308","0.9449229978875959","pTRIP Luciferase 1","FALSE"
"3","A3","38","GAPDH","1.6703698635101318","0.9595925320973206","pTRIP Luciferase 1","FALSE"
"3","A3","39","GAPDH","1.6893585920333862","0.9768591598891989","pTRIP Luciferase 1","FALSE"
"3","A3","40","GAPDH","1.7038335800170898","0.9896120471415264","pTRIP Luciferase 1","FALSE"
"3","A3","1","JAK1","1.3216173648834229","0.004973064769398123","pTRIP Luciferase 1","FALSE"
"3","A3","2","JAK1","1.3203492164611816","0.001447764309969896","pTRIP Luciferase 1","FALSE"
"3","A3","3","JAK1","1.324130892753601","0.0029722885652020917","pTRIP Luciferase 1","FALSE"
"3","A3","4","JAK1","1.3271331787109375","0.003717422485351502","pTRIP Luciferase 1","FALSE"
"3","A3","5","JAK1","1.3233262300491333","-0.002346678213639713","pTRIP Luciferase 1","FALSE"
"3","A3","6","JAK1","1.3263659477233887","-0.0015641125765713578","pTRIP Luciferase 1","FALSE"
"3","A3","7","JAK1","1.3275665044784546","-0.0026207078586924556","pTRIP Luciferase 1","FALSE"
"3","A3","8","JAK1","1.3285651206970215","-0.003879243677312577","pTRIP Luciferase 1","FALSE"
"3","A3","9","JAK1","1.3333618640899658","-0.0013396523215554786","pTRIP Luciferase 1","FALSE"
"3","A3","10","JAK1","1.3373115062713623","3.5283782265399E-4","pTRIP Luciferase 1","FALSE"
"3","A3","11","JAK1","1.3424029350280762","0.0031871145421808415","pTRIP Luciferase 1","FALSE"
"3","A3","12","JAK1","1.3410618305206299","-4.1114200245246334E-4","pTRIP Luciferase 1","FALSE"
"3","A3","13","JAK1","1.345661997795105","0.0019318732348356186","pTRIP Luciferase 1","FALSE"
"3","A3","14","JAK1","1.3533942699432373","0.007406993345780705","pTRIP Luciferase 1","FALSE"
"3","A3","15","JAK1","1.3684041500091553","0.020159721374511656","pTRIP Luciferase 1","FALSE"
"3","A3","16","JAK1","1.3978753089904785","0.04737372831864788","pTRIP Luciferase 1","FALSE"
"3","A3","17","JAK1","1.4570701122283936","0.10431137951937591","pTRIP Luciferase 1","FALSE"
"3","A3","18","JAK1","1.5571610927581787","0.20214520801197405","pTRIP Luciferase 1","FALSE"
"3","A3","19","JAK1","1.728377342224121","0.3711043054407294","pTRIP Luciferase 1","FALSE"
"3","A3","20","JAK1","1.9971240758895874","0.6375938870690084","pTRIP Luciferase 1","FALSE"
"3","A3","21","JAK1","2.3719303607940674","1.0101430199363015","pTRIP Luciferase 1","FALSE"
"3","A3","22","JAK1","2.8279030323028564","1.4638585394079036","pTRIP Luciferase 1","FALSE"
"3","A3","23","JAK1","3.321540594100952","1.9552389491688122","pTRIP Luciferase 1","FALSE"
"3","A3","24","JAK1","3.830482244491577","2.4619234475222505","pTRIP Luciferase 1","FALSE"
