"gene_id","hgnc_symbol","logFC","pvalue","coefficients.1","coefficients.2","fdr","significant","experiment","comparison"
"1672","CHERP",-1.936312e-02,7.908120e-01, 7.561515e+00,-1.936312e-02,9.796469e-01,FALSE,"21","mild_vs_severe"
"1673","ATG16L1",-3.133047e-02,8.363750e-01, 4.530459e+00,-3.133047e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1674","USP40",-1.788369e-01,5.629171e-01, 2.889731e+00,-1.788369e-01,9.353094e-01,FALSE,"21","mild_vs_severe"
"1675","POMGNT1",-7.354079e-02,3.327926e-01, 7.031585e+00,-7.354079e-02,8.927676e-01,FALSE,"21","mild_vs_severe"
"1676","RAD54L",-2.263997e-02,8.158349e-01, 5.867482e+00,-2.263997e-02,9.820088e-01,FALSE,"21","mild_vs_severe"
"1677","MAST2",-1.865561e-02,8.481301e-01, 7.253915e+00,-1.865561e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1678","DNAJA1", 4.096022e-02,6.615837e-01, 8.162174e+00, 4.096022e-02,9.567692e-01,FALSE,"21","mild_vs_severe"
"1679","B4GALT1", 4.941320e-03,9.544550e-01, 6.895556e+00, 4.941320e-03,9.989671e-01,FALSE,"21","mild_vs_severe"
"1680","CHMP5", 2.873709e-03,9.774849e-01, 6.535128e+00, 2.873709e-03,9.993566e-01,FALSE,"21","mild_vs_severe"
"1681","NFX1", 6.230211e-03,9.328921e-01, 6.386857e+00, 6.230211e-03,9.966414e-01,FALSE,"21","mild_vs_severe"
"1683","DIMT1", 7.567170e-02,4.396852e-01, 5.170878e+00, 7.567170e-02,9.162076e-01,FALSE,"21","mild_vs_severe"
"1684","IPO11", 2.310774e-02,8.055811e-01, 5.252669e+00, 2.310774e-02,9.802358e-01,FALSE,"21","mild_vs_severe"
"1686","EIF2AK1", 1.151577e-01,1.692840e-01, 8.340588e+00, 1.151577e-01,8.450478e-01,FALSE,"21","mild_vs_severe"
"1688","EPDR1",-4.221672e-02,8.006042e-01, 5.711586e+00,-4.221672e-02,9.800633e-01,FALSE,"21","mild_vs_severe"
"1689","SNX10", 2.827733e-03,9.720565e-01, 5.738217e+00, 2.827733e-03,9.993561e-01,FALSE,"21","mild_vs_severe"
"1690","SEPHS1", 5.996676e-02,6.119431e-01, 6.279808e+00, 5.996676e-02,9.455253e-01,FALSE,"21","mild_vs_severe"
"1691","MRPL28",-3.066372e-04,9.966750e-01, 7.120669e+00,-3.066372e-04,9.996734e-01,FALSE,"21","mild_vs_severe"
"1693","ITPKC", 7.640295e-02,4.580504e-01, 3.910702e+00, 7.640295e-02,9.211649e-01,FALSE,"21","mild_vs_severe"
"1696","RBM22", 1.349795e-02,8.914099e-01, 5.901515e+00, 1.349795e-02,9.904455e-01,FALSE,"21","mild_vs_severe"
"1697","TMED2", 1.410880e-02,8.813740e-01, 7.304639e+00, 1.410880e-02,9.903411e-01,FALSE,"21","mild_vs_severe"
"1698","ERO1B", 8.702321e-02,5.576377e-01, 3.569964e+00, 8.702321e-02,9.352069e-01,FALSE,"21","mild_vs_severe"
"1699","ZFAND6", 1.042836e-01,3.339966e-01, 6.072303e+00, 1.042836e-01,8.933172e-01,FALSE,"21","mild_vs_severe"
"1701","TXLNG",-7.315688e-02,3.860381e-01, 5.019885e+00,-7.315688e-02,9.062878e-01,FALSE,"21","mild_vs_severe"
"1703","LAT2",-1.082545e-01,2.217646e-01, 3.756650e+00,-1.082545e-01,8.604356e-01,FALSE,"21","mild_vs_severe"
"1704","HUWE1",-3.292598e-02,7.492810e-01, 9.468901e+00,-3.292598e-02,9.696626e-01,FALSE,"21","mild_vs_severe"
"1705","ZW10", 1.167741e-01,2.676779e-01, 4.582193e+00, 1.167741e-01,8.755908e-01,FALSE,"21","mild_vs_severe"
"1706","ALG9",-4.483591e-02,7.084071e-01, 4.693288e+00,-4.483591e-02,9.657058e-01,FALSE,"21","mild_vs_severe"
"1709","ACOX3",-6.980268e-02,6.263388e-01, 4.788308e+00,-6.980268e-02,9.500743e-01,FALSE,"21","mild_vs_severe"
"1710","MTMR2", 9.926664e-02,3.555323e-01, 5.426109e+00, 9.926664e-02,9.005835e-01,FALSE,"21","mild_vs_severe"
"1711","PPP1R15A", 1.958384e-01,1.075987e-01, 6.137547e+00, 1.958384e-01,8.370876e-01,FALSE,"21","mild_vs_severe"
"1712","HSD17B14", 5.116177e-03,9.513964e-01, 3.799076e+00, 5.116177e-03,9.988556e-01,FALSE,"21","mild_vs_severe"
"1713","TRIP6",-1.960584e-02,8.455764e-01, 7.147960e+00,-1.960584e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1715","FTL", 2.001143e-01,8.793525e-02, 1.113251e+01, 2.001143e-01,8.259497e-01,FALSE,"21","mild_vs_severe"
"1716","SRRT",-9.743972e-02,1.748300e-01, 7.959717e+00,-9.743972e-02,8.450504e-01,FALSE,"21","mild_vs_severe"
"1717","BAX",-8.993414e-02,4.216720e-01, 7.831974e+00,-8.993414e-02,9.137349e-01,FALSE,"21","mild_vs_severe"
"1718","NLK", 1.488313e-01,1.849813e-01, 4.533152e+00, 1.488313e-01,8.519347e-01,FALSE,"21","mild_vs_severe"
"1719","PIGS", 2.809998e-02,7.437323e-01, 6.128244e+00, 2.809998e-02,9.676918e-01,FALSE,"21","mild_vs_severe"
"1722","ATXN7L3", 5.781388e-02,4.536882e-01, 6.513963e+00, 5.781388e-02,9.191828e-01,FALSE,"21","mild_vs_severe"
"1723","PGS1",-2.688096e-02,7.347561e-01, 5.172027e+00,-2.688096e-02,9.674303e-01,FALSE,"21","mild_vs_severe"
"1724","PSMC5", 4.101606e-02,5.681286e-01, 7.970376e+00, 4.101606e-02,9.375258e-01,FALSE,"21","mild_vs_severe"
"1725","UIMC1",-3.899090e-02,6.929748e-01, 5.358305e+00,-3.899090e-02,9.640216e-01,FALSE,"21","mild_vs_severe"
"1727","MMP2",-6.792278e-01,6.779428e-02, 1.311349e+00,-6.792278e-01,8.101958e-01,FALSE,"21","mild_vs_severe"
"1729","LPCAT2", 1.445136e-01,4.226379e-01, 2.441410e+00, 1.445136e-01,9.137349e-01,FALSE,"21","mild_vs_severe"
"1731","OGFOD1", 1.787502e-01,8.953826e-02, 5.910309e+00, 1.787502e-01,8.259497e-01,FALSE,"21","mild_vs_severe"
"1732","SH3BP2", 4.250446e-04,9.966667e-01, 6.195467e+00, 4.250446e-04,9.996734e-01,FALSE,"21","mild_vs_severe"
"1733","NOP14", 3.866729e-02,6.313854e-01, 6.694126e+00, 3.866729e-02,9.514801e-01,FALSE,"21","mild_vs_severe"
"1734","ADD1",-1.348676e-01,1.801641e-01, 7.295346e+00,-1.348676e-01,8.486990e-01,FALSE,"21","mild_vs_severe"
"1735","L2HGDH", 6.352479e-03,9.665702e-01, 4.921419e+00, 6.352479e-03,9.989671e-01,FALSE,"21","mild_vs_severe"
"1736","TXNDC16",-6.651429e-02,6.813267e-01, 4.353350e+00,-6.651429e-02,9.613312e-01,FALSE,"21","mild_vs_severe"
"1737","RTRAF", 4.459862e-02,5.509023e-01, 5.777612e+00, 4.459862e-02,9.331785e-01,FALSE,"21","mild_vs_severe"
"1738","NID2",-1.362792e-01,4.075496e-01, 2.595405e+00,-1.362792e-01,9.101560e-01,FALSE,"21","mild_vs_severe"
"1739","GMCL1", 9.419000e-02,2.345963e-01, 5.207608e+00, 9.419000e-02,8.635078e-01,FALSE,"21","mild_vs_severe"
"1740","SF3B2",-1.487779e-02,8.321844e-01, 8.854294e+00,-1.487779e-02,9.868535e-01,FALSE,"21","mild_vs_severe"
"1741","KLHL42",-4.256300e-02,7.141645e-01, 6.180810e+00,-4.256300e-02,9.660308e-01,FALSE,"21","mild_vs_severe"
"1742","GNAS", 2.937672e-02,7.158324e-01, 9.529300e+00, 2.937672e-02,9.660746e-01,FALSE,"21","mild_vs_severe"
"1743","DNM1L",-1.139981e-01,1.923898e-01, 6.913249e+00,-1.139981e-01,8.527909e-01,FALSE,"21","mild_vs_severe"
"1746","ERGIC2", 7.048954e-02,3.995767e-01, 5.922434e+00, 7.048954e-02,9.090161e-01,FALSE,"21","mild_vs_severe"
"1747","TFAP2C",-3.509820e-01,8.041057e-02, 3.799871e+00,-3.509820e-01,8.209635e-01,FALSE,"21","mild_vs_severe"
"1748","AURKA", 1.038169e-01,1.646260e-01, 6.580195e+00, 1.038169e-01,8.450478e-01,FALSE,"21","mild_vs_severe"
"1750","PIR",-1.423524e-01,1.923699e-01, 3.623529e+00,-1.423524e-01,8.527909e-01,FALSE,"21","mild_vs_severe"
"1751","AAMDC",-3.636252e-01,2.748140e-02, 3.007426e+00,-3.636252e-01,7.864811e-01,FALSE,"21","mild_vs_severe"
"1752","RFX2",-4.136169e-02,8.033710e-01, 4.664617e+00,-4.136169e-02,9.802358e-01,FALSE,"21","mild_vs_severe"
"1753","METTL2A", 8.906757e-03,9.098741e-01, 5.033500e+00, 8.906757e-03,9.931262e-01,FALSE,"21","mild_vs_severe"
"1755","ALG6",-5.448650e-01,3.105087e-01, 2.490087e+00,-5.448650e-01,8.896697e-01,FALSE,"21","mild_vs_severe"
"1756","CNOT3", 1.556249e-01,1.790419e-01, 5.832250e+00, 1.556249e-01,8.468496e-01,FALSE,"21","mild_vs_severe"
"1758","PTPN4",-1.663864e-02,9.406622e-01, 4.161582e+00,-1.663864e-02,9.979423e-01,FALSE,"21","mild_vs_severe"
"1759","DDX18", 1.621449e-01,1.431705e-01, 7.118481e+00, 1.621449e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1760","KHSRP", 4.572294e-02,5.634859e-01, 9.123700e+00, 4.572294e-02,9.353094e-01,FALSE,"21","mild_vs_severe"
"1761","GNA11",-6.251045e-03,9.621205e-01, 6.979194e+00,-6.251045e-03,9.989671e-01,FALSE,"21","mild_vs_severe"
"1762","ASAP3",-1.070542e-01,4.604656e-01, 4.034693e+00,-1.070542e-01,9.217771e-01,FALSE,"21","mild_vs_severe"
"1763","EDEM2",-3.368768e-02,7.072027e-01, 5.058281e+00,-3.368768e-02,9.657026e-01,FALSE,"21","mild_vs_severe"
"1764","DNMT3B", 1.884546e-02,8.104840e-01, 4.101491e+00, 1.884546e-02,9.807955e-01,FALSE,"21","mild_vs_severe"
"1766","TPX2", 3.839545e-02,5.675038e-01, 8.498475e+00, 3.839545e-02,9.370112e-01,FALSE,"21","mild_vs_severe"
"1767","FER1L4",-2.692618e-01,2.447021e-01, 3.492105e+00,-2.692618e-01,8.695496e-01,FALSE,"21","mild_vs_severe"
"1768","PDRG1",-1.203533e-02,9.203230e-01, 3.621587e+00,-1.203533e-02,9.940769e-01,FALSE,"21","mild_vs_severe"
"1769","EPB41L1",-3.925959e-02,6.740116e-01, 6.662723e+00,-3.925959e-02,9.600839e-01,FALSE,"21","mild_vs_severe"
"1771","DOCK9", 1.881999e-01,4.845764e-02, 6.618552e+00, 1.881999e-01,8.052767e-01,FALSE,"21","mild_vs_severe"
"1772","ANKRD10",-6.177793e-01,1.315478e-01, 5.883494e+00,-6.177793e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1773","TGDS",-2.963077e-02,7.765671e-01, 3.989889e+00,-2.963077e-02,9.769056e-01,FALSE,"21","mild_vs_severe"
"1774","DOCK3",-2.059124e-02,8.534764e-01, 5.831200e+00,-2.059124e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1775","C3orf18",-3.877219e-01,6.363597e-02, 2.223404e+00,-3.877219e-01,8.101958e-01,FALSE,"21","mild_vs_severe"
"1776","COQ9", 9.104658e-02,2.595916e-01, 5.611148e+00, 9.104658e-02,8.724177e-01,FALSE,"21","mild_vs_severe"
"1778","KIF9",-2.289030e-01,1.112546e-01, 3.218691e+00,-2.289030e-01,8.370876e-01,FALSE,"21","mild_vs_severe"
"1779","ARHGAP28",-4.626216e-01,6.688268e-03, 3.063922e+00,-4.626216e-01,6.800149e-01,FALSE,"21","mild_vs_severe"
"1780","CRLS1", 8.277390e-02,3.687753e-01, 4.926696e+00, 8.277390e-02,9.053013e-01,FALSE,"21","mild_vs_severe"
"1782","PPP1R13B",-2.239753e-01,7.142137e-02, 5.394234e+00,-2.239753e-01,8.116564e-01,FALSE,"21","mild_vs_severe"
"1783","ATRN", 1.703047e-02,8.159930e-01, 6.838597e+00, 1.703047e-02,9.820088e-01,FALSE,"21","mild_vs_severe"
"1784","SMOX",-7.942737e-02,4.634014e-01, 3.853232e+00,-7.942737e-02,9.218784e-01,FALSE,"21","mild_vs_severe"
"1786","FKBP1A", 5.134002e-02,4.900976e-01, 8.023563e+00, 5.134002e-02,9.221116e-01,FALSE,"21","mild_vs_severe"
"1787","NSFL1C", 1.201360e-01,3.103117e-01, 6.239581e+00, 1.201360e-01,8.896697e-01,FALSE,"21","mild_vs_severe"
"1788","SLC4A11",-4.868643e-01,2.565746e-02, 3.614916e+00,-4.868643e-01,7.801833e-01,FALSE,"21","mild_vs_severe"
"1789","DNAAF9",-8.751901e-02,4.373555e-01, 4.392217e+00,-8.751901e-02,9.150594e-01,FALSE,"21","mild_vs_severe"
"1790","ZNF343",-1.297594e-02,8.865862e-01, 4.854657e+00,-1.297594e-02,9.903411e-01,FALSE,"21","mild_vs_severe"
"1793","MAVS",-2.196531e-01,3.563958e-02, 7.225963e+00,-2.196531e-01,7.882518e-01,FALSE,"21","mild_vs_severe"
"1794","LZTS3",-9.137617e-02,3.202914e-01, 5.454917e+00,-9.137617e-02,8.922746e-01,FALSE,"21","mild_vs_severe"
"1796","XRN2",-3.257443e-02,6.912824e-01, 7.428721e+00,-3.257443e-02,9.639746e-01,FALSE,"21","mild_vs_severe"
"1797","KIZ",-9.056097e-04,9.931185e-01, 3.191509e+00,-9.056097e-04,9.996734e-01,FALSE,"21","mild_vs_severe"
"1798","DYNLL1", 1.471064e-02,8.380453e-01, 7.069113e+00, 1.471064e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1799","TESC",-3.971003e-01,2.524053e-01, 1.040006e+00,-3.971003e-01,8.717384e-01,FALSE,"21","mild_vs_severe"
"1800","SNX5", 6.852175e-02,3.878527e-01, 6.749437e+00, 6.852175e-02,9.080521e-01,FALSE,"21","mild_vs_severe"
"1801","RPL6", 6.196051e-03,9.368241e-01, 9.648246e+00, 6.196051e-03,9.975633e-01,FALSE,"21","mild_vs_severe"
"1803","MAPKAPK5",-7.806162e-02,5.672729e-01, 5.233005e+00,-7.806162e-02,9.370112e-01,FALSE,"21","mild_vs_severe"
"1804","P2RX7",-7.836770e-01,8.626418e-02, 1.454870e+00,-7.836770e-01,8.259497e-01,FALSE,"21","mild_vs_severe"
"1805","ESF1", 2.164852e-01,1.440356e-01, 5.373728e+00, 2.164852e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1806","RBBP9",-2.290470e-02,9.070298e-01, 4.008500e+00,-2.290470e-02,9.931262e-01,FALSE,"21","mild_vs_severe"
"1807","ANAPC5", 5.501048e-02,5.928753e-01, 6.970333e+00, 5.501048e-02,9.422012e-01,FALSE,"21","mild_vs_severe"
"1808","SLC23A2",-5.619428e-02,5.370234e-01, 6.666672e+00,-5.619428e-02,9.291911e-01,FALSE,"21","mild_vs_severe"
"1809","SLC8B1", 8.869213e-02,6.040324e-01, 4.544376e+00, 8.869213e-02,9.435345e-01,FALSE,"21","mild_vs_severe"
"1810","TMEM230",-2.589326e-02,7.005476e-01, 6.536811e+00,-2.589326e-02,9.644346e-01,FALSE,"21","mild_vs_severe"
"1811","DZANK1",-2.460947e-01,2.021566e-01, 2.016311e+00,-2.460947e-01,8.555642e-01,FALSE,"21","mild_vs_severe"
"1812","KDM2B",-2.499688e-02,7.508099e-01, 6.160936e+00,-2.499688e-02,9.703725e-01,FALSE,"21","mild_vs_severe"
"1815","TASP1",-8.440922e-02,6.286650e-01, 3.702632e+00,-8.440922e-02,9.506259e-01,FALSE,"21","mild_vs_severe"
"1817","GCN1",-8.687484e-02,4.835062e-01, 9.710623e+00,-8.687484e-02,9.219594e-01,FALSE,"21","mild_vs_severe"
"1818","RPLP0", 9.477062e-02,2.393950e-01, 1.117286e+01, 9.477062e-02,8.674955e-01,FALSE,"21","mild_vs_severe"
"1819","PXN", 3.701618e-02,6.106883e-01, 9.714124e+00, 3.701618e-02,9.454319e-01,FALSE,"21","mild_vs_severe"
"1822","KIF16B", 1.505243e-01,9.686551e-02, 4.231153e+00, 1.505243e-01,8.333713e-01,FALSE,"21","mild_vs_severe"
"1823","TRMT6", 1.208769e-01,2.787596e-01, 5.609074e+00, 1.208769e-01,8.791828e-01,FALSE,"21","mild_vs_severe"
"1825","PEBP1",-3.541608e-02,6.659479e-01, 6.451746e+00,-3.541608e-02,9.578524e-01,FALSE,"21","mild_vs_severe"
"1827","BRAP", 1.146315e-01,2.830448e-01, 5.225791e+00, 1.146315e-01,8.800889e-01,FALSE,"21","mild_vs_severe"
"1828","ERP29", 1.104082e-01,2.419105e-01, 6.586538e+00, 1.104082e-01,8.685103e-01,FALSE,"21","mild_vs_severe"
"1830","FUS", 9.566179e-03,8.954824e-01, 9.627357e+00, 9.566179e-03,9.913055e-01,FALSE,"21","mild_vs_severe"
"1831","IGBP1", 1.049928e-02,9.049573e-01, 5.202748e+00, 1.049928e-02,9.931262e-01,FALSE,"21","mild_vs_severe"
"1832","FXYD5", 5.417501e-02,4.708006e-01, 6.520198e+00, 5.417501e-02,9.219594e-01,FALSE,"21","mild_vs_severe"
"1833","ZNF302", 1.762203e-01,7.162838e-02, 4.246993e+00, 1.762203e-01,8.116564e-01,FALSE,"21","mild_vs_severe"
"1834","GRAMD1A",-4.262426e-02,5.786877e-01, 6.778552e+00,-4.262426e-02,9.383169e-01,FALSE,"21","mild_vs_severe"
"1836","HEPH",-6.053826e-01,3.411672e-02, 2.527803e+00,-6.053826e-01,7.882518e-01,FALSE,"21","mild_vs_severe"
"1837","CDIP1",-1.045961e-01,4.091921e-01, 5.500604e+00,-1.045961e-01,9.107660e-01,FALSE,"21","mild_vs_severe"
"1838","CMTM1",-1.640981e-01,3.840027e-01, 2.183861e+00,-1.640981e-01,9.060253e-01,FALSE,"21","mild_vs_severe"
"1840","GANAB", 2.360200e-02,7.450561e-01, 9.794460e+00, 2.360200e-02,9.676918e-01,FALSE,"21","mild_vs_severe"
"1841","GMIP",-2.706140e-01,1.340389e-01, 5.055354e+00,-2.706140e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1842","RBM41", 1.573341e-01,2.025275e-01, 3.297800e+00, 1.573341e-01,8.555642e-01,FALSE,"21","mild_vs_severe"
"1843","BIRC5", 2.231926e-02,7.630529e-01, 7.236027e+00, 2.231926e-02,9.730139e-01,FALSE,"21","mild_vs_severe"
"1844","LAG3",-3.557331e-01,5.530615e-02, 2.502283e+00,-3.557331e-01,8.062238e-01,FALSE,"21","mild_vs_severe"
"1845","MLF2", 4.132400e-02,5.444682e-01, 8.308103e+00, 4.132400e-02,9.312720e-01,FALSE,"21","mild_vs_severe"
"1846","OTUB2", 2.856817e-01,7.155746e-01, 6.011258e-01, 2.856817e-01,9.660746e-01,FALSE,"21","mild_vs_severe"
"1847","DDX24",-4.364758e-01,7.849217e-02, 3.753802e+00,-4.364758e-01,8.209635e-01,FALSE,"21","mild_vs_severe"
"1848","ZBTB25", 1.595675e-01,3.275288e-01, 3.717434e+00, 1.595675e-01,8.922746e-01,FALSE,"21","mild_vs_severe"
"1849","NECAP1", 1.344648e-01,4.695527e-01, 4.637431e+00, 1.344648e-01,9.219594e-01,FALSE,"21","mild_vs_severe"
"1850","ARHGAP4",-7.915334e-01,3.434443e-02, 1.738652e+00,-7.915334e-01,7.882518e-01,FALSE,"21","mild_vs_severe"
"1851","ANKRD24",-3.758854e-01,3.551963e-01, 2.395024e+00,-3.758854e-01,9.005835e-01,FALSE,"21","mild_vs_severe"
"1852","DHX32", 3.676265e-02,6.748959e-01, 5.472742e+00, 3.676265e-02,9.601206e-01,FALSE,"21","mild_vs_severe"
"1853","RCOR1", 7.276940e-02,3.599745e-01, 6.708573e+00, 7.276940e-02,9.024536e-01,FALSE,"21","mild_vs_severe"
"1854","GPATCH2L", 1.222164e-03,9.908540e-01, 5.931029e+00, 1.222164e-03,9.995818e-01,FALSE,"21","mild_vs_severe"
"1855","LTBP4",-7.039920e-02,3.745677e-01, 8.654467e+00,-7.039920e-02,9.057661e-01,FALSE,"21","mild_vs_severe"
"1856","BLVRB", 1.531222e-02,8.675559e-01, 4.921568e+00, 1.531222e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1857","SLC9A1",-1.388685e-01,1.359735e-01, 7.145151e+00,-1.388685e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1858","SPTLC1",-1.108573e-01,2.865891e-01, 5.996211e+00,-1.108573e-01,8.801020e-01,FALSE,"21","mild_vs_severe"
"1859","PAPOLA", 1.190525e-01,1.856504e-01, 7.584189e+00, 1.190525e-01,8.519347e-01,FALSE,"21","mild_vs_severe"
"1860","CCNK", 2.452194e-02,7.566224e-01, 6.998837e+00, 2.452194e-02,9.715149e-01,FALSE,"21","mild_vs_severe"
"1861","PCBP4",-2.961428e-02,8.089110e-01, 7.028335e+00,-2.961428e-02,9.806370e-01,FALSE,"21","mild_vs_severe"
"1863","YPEL3",-1.547469e-01,1.187710e-01, 4.042007e+00,-1.547469e-01,8.398299e-01,FALSE,"21","mild_vs_severe"
"1864","MRPS33",-5.957653e-02,5.386369e-01, 4.753849e+00,-5.957653e-02,9.291911e-01,FALSE,"21","mild_vs_severe"
"1865","NDUFB2", 2.559717e-02,7.680089e-01, 5.648384e+00, 2.559717e-02,9.741388e-01,FALSE,"21","mild_vs_severe"
"1866","NUDC", 7.483098e-02,3.423767e-01, 8.137570e+00, 7.483098e-02,8.971260e-01,FALSE,"21","mild_vs_severe"
"1867","MAEA", 1.034497e-01,2.909799e-01, 6.433262e+00, 1.034497e-01,8.806226e-01,FALSE,"21","mild_vs_severe"
"1868","ICAM1", 4.221463e-01,3.206971e-01, 1.472052e+00, 4.221463e-01,8.922746e-01,FALSE,"21","mild_vs_severe"
"1869","STRN4",-5.653499e-02,5.953566e-01, 7.309929e+00,-5.653499e-02,9.422012e-01,FALSE,"21","mild_vs_severe"
"1873","MUL1",-1.292735e-02,8.566410e-01, 5.400012e+00,-1.292735e-02,9.875732e-01,FALSE,"21","mild_vs_severe"
"1874","TFAP4", 9.436439e-02,5.628566e-01, 4.859045e+00, 9.436439e-02,9.353094e-01,FALSE,"21","mild_vs_severe"
"1875","PDCD7", 9.377814e-02,3.828373e-01, 5.210683e+00, 9.377814e-02,9.060253e-01,FALSE,"21","mild_vs_severe"
"1876","SPG21", 1.343255e-01,2.325975e-01, 5.776527e+00, 1.343255e-01,8.630269e-01,FALSE,"21","mild_vs_severe"
"1878","DNAJB11", 1.758150e-02,8.296952e-01, 6.519486e+00, 1.758150e-02,9.864127e-01,FALSE,"21","mild_vs_severe"
"1879","P3H2", 1.974783e-01,5.972534e-02, 4.185792e+00, 1.974783e-01,8.062238e-01,FALSE,"21","mild_vs_severe"
"1881","CHRD",-1.971861e-01,9.291119e-02, 5.457698e+00,-1.971861e-01,8.324793e-01,FALSE,"21","mild_vs_severe"
"1882","FLT3LG",-1.895087e-02,9.204683e-01, 3.126107e+00,-1.895087e-02,9.940769e-01,FALSE,"21","mild_vs_severe"
"1883","RAB11FIP3",-1.262198e-01,1.441510e-01, 4.943102e+00,-1.262198e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1884","GNPTG", 7.235705e-03,9.334763e-01, 5.240324e+00, 7.235705e-03,9.967592e-01,FALSE,"21","mild_vs_severe"
"1885","ZNF268",-4.834783e-02,8.061049e-01, 3.637212e+00,-4.834783e-02,9.802358e-01,FALSE,"21","mild_vs_severe"
"1886","GOLGA3",-1.474331e-01,2.645943e-01, 7.565282e+00,-1.474331e-01,8.743320e-01,FALSE,"21","mild_vs_severe"
"1887","PABPC4", 1.486031e-01,7.317213e-02, 8.070165e+00, 1.486031e-01,8.178183e-01,FALSE,"21","mild_vs_severe"
"1889","CERS4",-6.227995e-02,7.946125e-01, 1.106072e+00,-6.227995e-02,9.798691e-01,FALSE,"21","mild_vs_severe"
"1890","MCOLN1",-1.929083e-01,1.724868e-01, 4.761832e+00,-1.929083e-01,8.450478e-01,FALSE,"21","mild_vs_severe"
"1891","USP48",-1.120008e-01,2.273874e-01, 6.948282e+00,-1.120008e-01,8.610833e-01,FALSE,"21","mild_vs_severe"
"1892","EFNB1", 1.452800e-01,1.476300e-01, 5.447161e+00, 1.452800e-01,8.412901e-01,FALSE,"21","mild_vs_severe"
"1893","PDPR",-1.938204e-01,1.978484e-01, 6.802670e+00,-1.938204e-01,8.555642e-01,FALSE,"21","mild_vs_severe"
"1894","AARS1", 1.288995e-01,2.496570e-01, 8.006386e+00, 1.288995e-01,8.717384e-01,FALSE,"21","mild_vs_severe"
"1895","GLG1", 8.254625e-02,2.525045e-01, 8.287384e+00, 8.254625e-02,8.717384e-01,FALSE,"21","mild_vs_severe"
"1896","KIF4A", 8.810555e-02,3.477914e-01, 6.071611e+00, 8.810555e-02,8.985294e-01,FALSE,"21","mild_vs_severe"
"1897","TNRC6A",-1.767049e-01,7.393888e-02, 5.992256e+00,-1.767049e-01,8.192000e-01,FALSE,"21","mild_vs_severe"
"1898","PLEKHG2",-7.614479e-02,6.106027e-01, 6.577322e+00,-7.614479e-02,9.454319e-01,FALSE,"21","mild_vs_severe"
"1899","DLL3", 3.074948e-01,4.024173e-01, 9.486813e-01, 3.074948e-01,9.090161e-01,FALSE,"21","mild_vs_severe"
"1900","NAT14", 3.340544e-02,7.455672e-01, 5.278912e+00, 3.340544e-02,9.676918e-01,FALSE,"21","mild_vs_severe"
"1901","PITPNM2",-1.226459e-01,2.506950e-01, 6.080441e+00,-1.226459e-01,8.717384e-01,FALSE,"21","mild_vs_severe"
"1902","EXOC1",-1.056705e-01,4.894564e-01, 5.932238e+00,-1.056705e-01,9.221116e-01,FALSE,"21","mild_vs_severe"
"1903","RBM27",-1.501861e-02,8.756729e-01, 6.104705e+00,-1.501861e-02,9.896723e-01,FALSE,"21","mild_vs_severe"
"1904","OSBPL8", 5.950321e-02,5.618748e-01, 6.625599e+00, 5.950321e-02,9.352069e-01,FALSE,"21","mild_vs_severe"
"1905","DTX2",-9.524199e-02,3.748222e-01, 4.871829e+00,-9.524199e-02,9.057661e-01,FALSE,"21","mild_vs_severe"
"1907","PUS7", 2.026986e-01,8.562356e-02, 4.297351e+00, 2.026986e-01,8.259497e-01,FALSE,"21","mild_vs_severe"
"1909","NRCAM",-3.963429e-02,6.583725e-01, 3.843607e+00,-3.963429e-02,9.559119e-01,FALSE,"21","mild_vs_severe"
"1910","LAMB1", 6.479731e-01,2.580689e-02, 5.162340e+00, 6.479731e-01,7.801833e-01,FALSE,"21","mild_vs_severe"
"1913","DLD", 1.306313e-01,2.508149e-01, 6.608978e+00, 1.306313e-01,8.717384e-01,FALSE,"21","mild_vs_severe"
"1914","WDR7", 1.484876e-01,5.431398e-01, 5.209154e+00, 1.484876e-01,9.304881e-01,FALSE,"21","mild_vs_severe"
"1915","TXNL1",-1.881113e-02,8.445184e-01, 6.120299e+00,-1.881113e-02,9.871440e-01,FALSE,"21","mild_vs_severe"
"1918","CMTM6",-1.363143e-02,8.610591e-01, 6.417033e+00,-1.363143e-02,9.886174e-01,FALSE,"21","mild_vs_severe"
"1919","ITGA6", 7.568683e-02,4.834024e-01, 9.422900e+00, 7.568683e-02,9.219594e-01,FALSE,"21","mild_vs_severe"
"1921","MAP3K20", 1.210130e-01,1.081935e-01, 6.914408e+00, 1.210130e-01,8.370876e-01,FALSE,"21","mild_vs_severe"
